Obs Sample ID,Date,Month,Group,UTMX,UTMY
OS92719,4-Jul-14,7,Callicebus L,371667.0208,9929337.604
OS92719,4-Jul-14,7,Callicebus L,371647.7483,9929378.488
OS92719,4-Jul-14,7,Callicebus B,371664.0957,9929522.988
OS92719,4-Jul-14,7,Callicebus B,371747.4544,9929529.446
OS92719,4-Jul-14,7,Callicebus B,371711.7574,9929541.629
OS92719,4-Jul-14,7,Callicebus B,371700.1463,9929542.171
OS92719,4-Jul-14,7,Callicebus B,371707.139,9929545.672
OS92719,4-Jul-14,7,Callicebus B,371762.9199,9929571.955
OS92719,4-Jul-14,7,Callicebus K,371939.121,9929581.9
OS92720,5-Jul-14,7,Callicebus K,371909.7453,9929434.852
OS92720,5-Jul-14,7,Callicebus K,371919.3513,9929437.633
OS92720,5-Jul-14,7,Callicebus K,371917.8888,9929448.166
OS92720,5-Jul-14,7,Callicebus K,371956.07,9929459.797
OS92720,5-Jul-14,7,Callicebus K,371954.6317,9929491.52
OS92722,7-Jul-14,7,Callicebus K,371906.6302,9929464.883
OS92722,7-Jul-14,7,Callicebus K,371939.2488,9929472.881
OS92722,7-Jul-14,7,Callicebus K,372001.706,9929479.206
OS92722,7-Jul-14,7,Callicebus K,371915.3628,9929481.49
OS92722,7-Jul-14,7,Callicebus K,371929.6804,9929486.167
OS92724,9-Jul-14,7,Callicebus B,371857.9919,9929394.615
OS92724,9-Jul-14,7,Callicebus B,371824.3499,9929399.151
OS92724,9-Jul-14,7,Callicebus B,371810.2246,9929400.495
OS92724,9-Jul-14,7,Callicebus B,371808.0012,9929404.448
OS92724,9-Jul-14,7,Callicebus B,371816.2762,9929406.797
OS92724,9-Jul-14,7,Callicebus B,371909.998,9929419.496
OS92724,9-Jul-14,7,Callicebus B,371784.2303,9929420.574
OS92724,9-Jul-14,7,Callicebus B,371693.725,9929422.114
OS92724,9-Jul-14,7,Callicebus B,371867.1432,9929424.688
OS92724,9-Jul-14,7,Callicebus B,371800.59,9929433.61
OS92724,9-Jul-14,7,Callicebus B,371800.59,9929433.61
OS92724,9-Jul-14,7,Callicebus B,371668.5435,9929440.594
OS92724,9-Jul-14,7,Callicebus B,371846.1835,9929450.965
OS92724,9-Jul-14,7,Callicebus B,371897.3571,9929451.451
OS92724,9-Jul-14,7,Callicebus B,371707.9562,9929454.689
OS92724,9-Jul-14,7,Callicebus B,371711.0486,9929466.609
OS92724,9-Jul-14,7,Callicebus B,371659.5698,9929467.12
OS92724,9-Jul-14,7,Callicebus B,371658.309,9929476.552
OS92724,9-Jul-14,7,Callicebus B,371712.7278,9929477.019
OS92724,9-Jul-14,7,Callicebus B,371874.28,9929480.685
OS92724,9-Jul-14,7,Callicebus B,371656.2489,9929481.783
OS92724,9-Jul-14,7,Callicebus B,371877.56,9929498.19
OS92724,9-Jul-14,7,Callicebus B,371687.5918,9929511.356
OS92724,9-Jul-14,7,Callicebus B,371669.3267,9929511.461
OS92724,9-Jul-14,7,Callicebus B,371713.8635,9929519.614
OS92724,9-Jul-14,7,Callicebus B,371700.1479,9929519.953
OS92724,9-Jul-14,7,Callicebus B,371718.6021,9929520.085
OS92724,9-Jul-14,7,Callicebus B,371679.5743,9929521.52
OS92724,9-Jul-14,7,Callicebus B,371712.8831,9929524.037
OS92724,9-Jul-14,7,Callicebus B,371692.6599,9929531.658
OS92724,9-Jul-14,7,Callicebus B,371696.5015,9929541.988
OS92725,10-Jul-14,7,Callicebus B,371708.6711,9929378.659
OS92725,10-Jul-14,7,Callicebus B,371678.6685,9929387.038
OS92725,10-Jul-14,7,Callicebus B,371701.2,9929388.06
OS92725,10-Jul-14,7,Callicebus B,371701.2,9929388.06
OS92725,10-Jul-14,7,Callicebus B,371674.4724,9929389.226
OS92725,10-Jul-14,7,Callicebus B,371679.5654,9929392.657
OS92725,10-Jul-14,7,Callicebus B,371891.8289,9929393.503
OS92725,10-Jul-14,7,Callicebus B,371754.0933,9929394.667
OS92725,10-Jul-14,7,Callicebus B,371832.8866,9929395.728
OS92725,10-Jul-14,7,Callicebus B,371740.311,9929398.63
OS92725,10-Jul-14,7,Callicebus B,371831.0962,9929399.657
OS92725,10-Jul-14,7,Callicebus B,371892.4458,9929403.325
OS92725,10-Jul-14,7,Callicebus B,371892.4458,9929403.325
OS92725,10-Jul-14,7,Callicebus B,371810.4038,9929410.078
OS92725,10-Jul-14,7,Callicebus B,371821.1778,9929410.405
OS92725,10-Jul-14,7,Callicebus B,371685.7777,9929412.338
OS92725,10-Jul-14,7,Callicebus B,371835.674,9929412.797
OS92725,10-Jul-14,7,Callicebus B,371855.06,9929416.682
OS92725,10-Jul-14,7,Callicebus B,371759.6712,9929423.032
OS92725,10-Jul-14,7,Callicebus B,371709.6608,9929426.818
OS92725,10-Jul-14,7,Callicebus B,371911.95,9929433.52
OS92725,10-Jul-14,7,Callicebus B,371911.95,9929433.52
OS92725,10-Jul-14,7,Callicebus B,371800.59,9929433.61
OS92725,10-Jul-14,7,Callicebus B,371800.59,9929433.61
OS92725,10-Jul-14,7,Callicebus B,371800.59,9929433.61
OS92725,10-Jul-14,7,Callicebus B,371800.59,9929433.61
OS92725,10-Jul-14,7,Callicebus B,371800.59,9929433.61
OS92725,10-Jul-14,7,Callicebus B,371855.4315,9929452.371
OS92725,10-Jul-14,7,Callicebus B,371882.0275,9929453.635
OS92726,11-Jul-14,7,Callicebus B,371748.11,9929371.8
OS92726,11-Jul-14,7,Callicebus B,371734.6988,9929407.53
OS92726,11-Jul-14,7,Callicebus B,371737.1945,9929410.066
OS92726,11-Jul-14,7,Callicebus B,371693.6103,9929412.316
OS92726,11-Jul-14,7,Callicebus B,371746.2474,9929413.098
OS92726,11-Jul-14,7,Callicebus B,371724.7625,9929413.724
OS92726,11-Jul-14,7,Callicebus B,371734.5249,9929414.095
OS92726,11-Jul-14,7,Callicebus B,371748.3648,9929414.975
OS92726,11-Jul-14,7,Callicebus B,371748.8753,9929416.443
OS92726,11-Jul-14,7,Callicebus B,371727.6966,9929416.786
OS92726,11-Jul-14,7,Callicebus B,371707.9773,9929435.311
OS92726,11-Jul-14,7,Callicebus B,371670.9409,9929439.681
OS92726,11-Jul-14,7,Callicebus B,371657.128,9929457.274
OS92726,11-Jul-14,7,Callicebus B,371684.2317,9929467.635
OS92726,11-Jul-14,7,Callicebus B,371684.2205,9929467.729
OS92726,11-Jul-14,7,Callicebus B,371664.2309,9929475.912
OS92726,11-Jul-14,7,Callicebus B,371635.69,9929489.15
OS92725,10-Jul-14,7,Callicebus B,371720.3651,9929340.811
OS92725,10-Jul-14,7,Callicebus B,371715.644,9929346.5
OS92725,10-Jul-14,7,Callicebus B,371742.167,9929360.624
OS92725,10-Jul-14,7,Callicebus B,371748.11,9929370.8
OS92729,14-Jul-14,7,Callicebus B,371841.51,9929401.405
OS92729,14-Jul-14,7,Callicebus B,371841.51,9929401.405
OS92729,14-Jul-14,7,Callicebus B,371841.51,9929401.405
OS92729,14-Jul-14,7,Callicebus B,371841.51,9929401.405
OS92729,14-Jul-14,7,Callicebus B,371841.51,9929401.405
OS92729,14-Jul-14,7,Callicebus B,371841.51,9929401.405
OS92729,14-Jul-14,7,Callicebus B,371899.99,9929410.78
OS92729,14-Jul-14,7,Callicebus B,371899.99,9929410.78
OS92729,14-Jul-14,7,Callicebus B,371899.99,9929410.78
OS92729,14-Jul-14,7,Callicebus L,371543.6267,9929299.813
OS92729,14-Jul-14,7,Callicebus L,371526.99,9929349.39
OS92729,14-Jul-14,7,Callicebus L,371526.99,9929349.39
OS92729,14-Jul-14,7,Callicebus L,371526.99,9929349.39
OS92729,14-Jul-14,7,Callicebus L,371526.99,9929349.39
OS92730,15-Jul-14,7,Callicebus L,371624.76,9929262.37
OS92730,15-Jul-14,7,Callicebus L,371618.43,9929263.22
OS92730,15-Jul-14,7,Callicebus L,371641.37,9929282.44
OS92730,15-Jul-14,7,Callicebus L,371604.63,9929286.57
OS92730,15-Jul-14,7,Callicebus L,371644.1657,9929290.113
OS92730,15-Jul-14,7,Callicebus L,371684.08,9929309.89
OS92730,15-Jul-14,7,Callicebus L,371668.3428,9929313.652
OS92730,15-Jul-14,7,Callicebus L,371585.6926,9929318.723
OS92730,15-Jul-14,7,Callicebus L,371664.1314,9929319.289
OS92730,15-Jul-14,7,Callicebus L,371664.1314,9929319.289
OS92730,15-Jul-14,7,Callicebus L,371595.0364,9929319.541
OS92730,15-Jul-14,7,Callicebus L,371593.65,9929326.29
OS92730,15-Jul-14,7,Callicebus L,371479.9096,9929328.583
OS92730,15-Jul-14,7,Callicebus L,371549.6952,9929330.448
OS92730,15-Jul-14,7,Callicebus L,371505.8913,9929334.605
OS92730,15-Jul-14,7,Callicebus L,371668.9725,9929339.16
OS92730,15-Jul-14,7,Callicebus L,371626.0207,9929340.028
OS92730,15-Jul-14,7,Callicebus L,371478.8338,9929341.62
OS92730,15-Jul-14,7,Callicebus L,371448.96,9929360.8
OS92730,15-Jul-14,7,Callicebus L,371448.96,9929360.8
OS92730,15-Jul-14,7,Callicebus L,371464.5347,9929363.328
OS92730,15-Jul-14,7,Callicebus L,371458.06,9929369.4
OS92730,15-Jul-14,7,Callicebus L,371434.49,9929376.52
OS92730,15-Jul-14,7,Callicebus L,371434.49,9929376.52
OS92730,15-Jul-14,7,Callicebus L,371417.9391,9929380.032
OS92730,15-Jul-14,7,Callicebus L,371654.405,9929385.21
OS92730,15-Jul-14,7,Callicebus L,371386.37,9929388.56
OS92730,15-Jul-14,7,Callicebus L,371386.37,9929388.56
OS92730,15-Jul-14,7,Callicebus L,371388.88,9929410.24
OS92730,15-Jul-14,7,Callicebus L,371384.75,9929419.7
OS92730,15-Jul-14,7,Callicebus L,371384.75,9929419.7
OS92731,16-Jul-14,7,Callicebus L,371612.86,9929294.92
OS92731,16-Jul-14,7,Callicebus L,371667.2044,9929313.218
OS92731,16-Jul-14,7,Callicebus L,371683.6431,9929318.205
OS92731,16-Jul-14,7,Callicebus L,371666.58,9929319.22
OS92731,16-Jul-14,7,Callicebus L,371666.58,9929319.22
OS92731,16-Jul-14,7,Callicebus L,371666.58,9929319.22
OS92731,16-Jul-14,7,Callicebus L,371666.58,9929319.22
OS92731,16-Jul-14,7,Callicebus L,371664.1314,9929319.289
OS92731,16-Jul-14,7,Callicebus L,371634.57,9929320.43
OS92731,16-Jul-14,7,Callicebus L,371634.57,9929320.43
OS92731,16-Jul-14,7,Callicebus L,371628.5152,9929333.016
OS92731,16-Jul-14,7,Callicebus L,371675.6789,9929334.117
OS92731,16-Jul-14,7,Callicebus L,371700.8957,9929336.563
OS92731,16-Jul-14,7,Callicebus L,371623.23,9929339.72
OS92731,16-Jul-14,7,Callicebus L,371646.7313,9929357.741
OS92731,16-Jul-14,7,Callicebus L,371653.34,9929382.2
OS92731,16-Jul-14,7,Callicebus L,371624.76,9929262.37
OS92731,16-Jul-14,7,Callicebus L,371624.76,9929262.37
OS92731,16-Jul-14,7,Callicebus L,371624.76,9929262.37
OS92731,16-Jul-14,7,Callicebus L,371705.19,9929277.52
OS92731,16-Jul-14,7,Callicebus L,371705.19,9929277.52
OS92731,16-Jul-14,7,Callicebus L,371705.19,9929277.52
OS92731,16-Jul-14,7,Callicebus L,371697.02,9929280.07
OS92731,16-Jul-14,7,Callicebus L,371664.7027,9929287.744
OS92731,16-Jul-14,7,Callicebus L,371630.7741,9929290.086
OS92731,16-Jul-14,7,Callicebus L,371678.4984,9929317.209
OS92745,30-Jul-14,7,Callicebus B,371763.4674,9929432.631
OS92745,30-Jul-14,7,Callicebus B,371765.9452,9929435.761
OS92745,30-Jul-14,7,Callicebus B,371771.5867,9929449.922
OS92747,1-Aug-14,8,Callicebus K,371964.0094,9929614.604
OS92752,6-Aug-14,8,Callicebus K,371914.7579,9929439.246
OS92752,6-Aug-14,8,Callicebus K,371965.0073,9929442.117
OS92752,6-Aug-14,8,Callicebus K,371937.13,9929444.25
OS92752,6-Aug-14,8,Callicebus K,371937.13,9929444.25
OS92752,6-Aug-14,8,Callicebus K,371937.13,9929444.25
OS92752,6-Aug-14,8,Callicebus K,371911.7758,9929451.941
OS92752,6-Aug-14,8,Callicebus K,371962.612,9929453.236
OS92752,6-Aug-14,8,Callicebus K,371943.64,9929459.93
OS92752,6-Aug-14,8,Callicebus K,371943.64,9929459.93
OS92752,6-Aug-14,8,Callicebus K,371974.1419,9929462.356
OS92752,6-Aug-14,8,Callicebus K,371954.875,9929462.805
OS92752,6-Aug-14,8,Callicebus K,371972.3599,9929463.676
OS92752,6-Aug-14,8,Callicebus K,371946.92,9929464.02
OS92752,6-Aug-14,8,Callicebus K,371946.92,9929464.02
OS92752,6-Aug-14,8,Callicebus K,371912.4635,9929467.367
OS92752,6-Aug-14,8,Callicebus K,371923.77,9929467.88
OS92752,6-Aug-14,8,Callicebus K,371923.77,9929467.88
OS92752,6-Aug-14,8,Callicebus K,371923.77,9929467.88
OS92752,6-Aug-14,8,Callicebus K,371923.77,9929467.88
OS92752,6-Aug-14,8,Callicebus K,371923.77,9929467.88
OS92752,6-Aug-14,8,Callicebus K,371954.393,9929473.949
OS92752,6-Aug-14,8,Callicebus K,371926.2245,9929477.565
OS92752,6-Aug-14,8,Callicebus K,371916.9417,9929488.059
OS92752,6-Aug-14,8,Callicebus K,371960.622,9929488.775
OS92752,6-Aug-14,8,Callicebus K,371917.7159,9929489.492
OS92752,6-Aug-14,8,Callicebus K,371913.44,9929490.004
OS92752,6-Aug-14,8,Callicebus K,371978.119,9929494.43
OS92753,7-Aug-14,8,Callicebus K,371946.92,9929464.02
OS92753,7-Aug-14,8,Callicebus K,371943.9745,9929496.726
OS92753,7-Aug-14,8,Callicebus K,371977.2531,9929499.488
OS92753,7-Aug-14,8,Callicebus K,372009.3025,9929549.831
OS92753,7-Aug-14,8,Callicebus K,372002,9929582.3
OS92753,7-Aug-14,8,Callicebus K,371909.9093,9929597.166
OS92753,7-Aug-14,8,Callicebus K,371917.2817,9929605.063
OS92753,7-Aug-14,8,Callicebus K,371927.123,9929605.683
OS92753,7-Aug-14,8,Callicebus K,371963.62,9929615.71
OS92753,7-Aug-14,8,Callicebus K,371944.8384,9929644.837
OS92753,7-Aug-14,8,Callicebus K,371945.7374,9929646.028
OS92753,7-Aug-14,8,Callicebus K,371999.31,9929646.24
OS92753,7-Aug-14,8,Callicebus K,371945.934,9929647.59
OS92753,7-Aug-14,8,Callicebus K,371949.7319,9929649.432
OS92753,7-Aug-14,8,Callicebus K,371954.583,9929649.694
OS92753,7-Aug-14,8,Callicebus K,371949.536,9929649.739
OS92753,7-Aug-14,8,Callicebus K,371949.5033,9929651.758
OS92753,7-Aug-14,8,Callicebus K,371950.3133,9929657.559
OS92753,7-Aug-14,8,Callicebus K,371937.13,9929444.25
OS92753,7-Aug-14,8,Callicebus K,371937.1269,9929456.466
OS92753,7-Aug-14,8,Callicebus K,371934.2028,9929458.399
OS92753,7-Aug-14,8,Callicebus K,371977.94,9929497.6
OS92753,7-Aug-14,8,Callicebus K,372009.4,9929522.2
OS92753,7-Aug-14,8,Callicebus K,371971.27,9929566.52
OS92753,7-Aug-14,8,Callicebus K,371973.0081,9929571.158
OS92753,7-Aug-14,8,Callicebus K,371955.33,9929596.14
OS92753,7-Aug-14,8,Callicebus K,371955.33,9929596.14
OS92753,7-Aug-14,8,Callicebus K,371955.33,9929596.14
OS92754,8-Aug-14,8,Callicebus K,371937.13,9929444.25
OS92754,8-Aug-14,8,Callicebus K,371964.6116,9929444.564
OS92754,8-Aug-14,8,Callicebus K,371964.6116,9929444.564
OS92754,8-Aug-14,8,Callicebus K,371964.6116,9929444.564
OS92754,8-Aug-14,8,Callicebus K,371974.2,9929463.19
OS92754,8-Aug-14,8,Callicebus K,371974.2,9929463.19
OS92754,8-Aug-14,8,Callicebus K,371971.2005,9929463.242
OS92754,8-Aug-14,8,Callicebus K,371946.92,9929464.02
OS92754,8-Aug-14,8,Callicebus K,371952.2428,9929469.299
OS92754,8-Aug-14,8,Callicebus K,371945.9195,9929488.24
OS92754,8-Aug-14,8,Callicebus K,371975.4225,9929488.836
OS92754,8-Aug-14,8,Callicebus K,371973.2075,9929490.522
OS92754,8-Aug-14,8,Callicebus K,371968.4484,9929491.872
OS92754,8-Aug-14,8,Callicebus K,371974.3144,9929492.309
OS92754,8-Aug-14,8,Callicebus K,371963.0548,9929493.775
OS92754,8-Aug-14,8,Callicebus K,371959.9772,9929495.462
OS92754,8-Aug-14,8,Callicebus K,371968.2795,9929495.673
OS92754,8-Aug-14,8,Callicebus K,371952.6373,9929501.841
OS92754,8-Aug-14,8,Callicebus K,371969.5958,9929501.861
OS92754,8-Aug-14,8,Callicebus K,371955.6298,9929502.563
OS92754,8-Aug-14,8,Callicebus K,371962.8113,9929502.741
OS92754,8-Aug-14,8,Callicebus K,371987.0113,9929503.294
OS92754,8-Aug-14,8,Callicebus K,371961.2904,9929505.936
OS92754,8-Aug-14,8,Callicebus K,371955.2826,9929507.262
OS92754,8-Aug-14,8,Callicebus K,371942.5863,9929513.431
OS92754,8-Aug-14,8,Callicebus K,371959.9137,9929515.738
OS92754,8-Aug-14,8,Callicebus K,371961.0783,9929518.617
OS92754,8-Aug-14,8,Callicebus K,371937.9798,9929519.111
OS92754,8-Aug-14,8,Callicebus K,371937.78,9929526.6
OS92754,8-Aug-14,8,Callicebus K,371937.78,9929526.6
OS92754,8-Aug-14,8,Callicebus K,371937.78,9929526.6
OS92757,11-Aug-14,8,Callicebus B,371773.0861,9929349.294
OS92757,11-Aug-14,8,Callicebus B,371712.3931,9929351.793
OS92757,11-Aug-14,8,Callicebus B,371761.4585,9929353.69
OS92757,11-Aug-14,8,Callicebus B,371786.7818,9929357.777
OS92757,11-Aug-14,8,Callicebus B,371777.9305,9929359.572
OS92757,11-Aug-14,8,Callicebus B,371704.4768,9929377.354
OS92757,11-Aug-14,8,Callicebus B,371707.9397,9929379.305
OS92757,11-Aug-14,8,Callicebus B,371653.34,9929382.2
OS92757,11-Aug-14,8,Callicebus B,371654.405,9929385.21
OS92757,11-Aug-14,8,Callicebus B,371657.21,9929385.92
OS92757,11-Aug-14,8,Callicebus B,371657.21,9929385.92
OS92757,11-Aug-14,8,Callicebus B,371629.97,9929387.59
OS92757,11-Aug-14,8,Callicebus B,371899.99,9929410.78
OS92757,11-Aug-14,8,Callicebus B,371899.99,9929410.78
OS92757,11-Aug-14,8,Callicebus B,371899.99,9929410.78
OS92757,11-Aug-14,8,Callicebus B,371658.0971,9929443.69
OS92757,11-Aug-14,8,Callicebus B,371662.7822,9929454.507
OS92757,11-Aug-14,8,Callicebus B,371671.07,9929459.761
OS92757,11-Aug-14,8,Callicebus B,371675.7152,9929460.117
OS92757,11-Aug-14,8,Callicebus B,371856.33,9929467.08
OS92757,11-Aug-14,8,Callicebus B,371856.33,9929467.08
OS92757,11-Aug-14,8,Callicebus B,371843.6322,9929473.179
OS92757,11-Aug-14,8,Callicebus B,371683.9468,9929477.673
OS92757,11-Aug-14,8,Callicebus B,371711.9164,9929482.517
OS92757,11-Aug-14,8,Callicebus B,371819.6063,9929485.099
OS92757,11-Aug-14,8,Callicebus B,371685.67,9929486.01
OS92757,11-Aug-14,8,Callicebus B,371748.8681,9929487.438
OS92757,11-Aug-14,8,Callicebus B,371798.6486,9929507.609
OS92757,11-Aug-14,8,Callicebus B,371677.6836,9929521.343
OS92757,11-Aug-14,8,Callicebus B,371676.9644,9929522.429
OS92757,11-Aug-14,8,Callicebus B,371672.7707,9929523.618
OS92757,11-Aug-14,8,Callicebus B,371672.6974,9929527.793
OS92757,11-Aug-14,8,Callicebus B,371713.345,9929533.798
OS92757,11-Aug-14,8,Callicebus B,371699.2324,9929538.071
OS92758,12-Aug-14,8,Callicebus B,371770.3361,9929389.063
OS92758,12-Aug-14,8,Callicebus B,371827.0179,9929427.352
OS92758,12-Aug-14,8,Callicebus B,371730.4063,9929427.786
OS92758,12-Aug-14,8,Callicebus B,371834.2121,9929430.594
OS92758,12-Aug-14,8,Callicebus B,371841.1511,9929435.45
OS92758,12-Aug-14,8,Callicebus B,371691.7933,9929435.51
OS92758,12-Aug-14,8,Callicebus B,371836.9273,9929436.781
OS92758,12-Aug-14,8,Callicebus B,371726.2206,9929437.822
OS92758,12-Aug-14,8,Callicebus B,371721.6521,9929438.023
OS92758,12-Aug-14,8,Callicebus B,371830.2918,9929438.221
OS92758,12-Aug-14,8,Callicebus B,371750.3393,9929438.733
OS92758,12-Aug-14,8,Callicebus B,371826.6592,9929438.79
OS92758,12-Aug-14,8,Callicebus B,371835.4533,9929439.023
OS92758,12-Aug-14,8,Callicebus B,371758.8952,9929439.609
OS92758,12-Aug-14,8,Callicebus B,371671.8446,9929439.942
OS92758,12-Aug-14,8,Callicebus B,371690.5375,9929442.682
OS92758,12-Aug-14,8,Callicebus B,371834.3841,9929442.745
OS92758,12-Aug-14,8,Callicebus B,371854.7859,9929442.758
OS92758,12-Aug-14,8,Callicebus B,371835.7934,9929446.184
OS92758,12-Aug-14,8,Callicebus B,371815.0904,9929449.333
OS92758,12-Aug-14,8,Callicebus B,371812.9743,9929451.39
OS92758,12-Aug-14,8,Callicebus B,371694.9022,9929453
OS92758,12-Aug-14,8,Callicebus B,371709.4156,9929453.135
OS92758,12-Aug-14,8,Callicebus B,371816.0329,9929454.688
OS92758,12-Aug-14,8,Callicebus B,371847.3489,9929455.46
OS92758,12-Aug-14,8,Callicebus B,371866.0824,9929455.513
OS92758,12-Aug-14,8,Callicebus B,371807.353,9929456.342
OS92758,12-Aug-14,8,Callicebus B,371712.6693,9929475.069
OS92758,12-Aug-14,8,Callicebus B,371729.1349,9929479.572
OS92758,12-Aug-14,8,Callicebus B,371748.8681,9929487.438
OS92758,12-Aug-14,8,Callicebus B,371726.8898,9929490.823
OS92758,12-Aug-14,8,Callicebus B,371748.226,9929498.058
OS92758,12-Aug-14,8,Callicebus B,371769.537,9929498.516
OS92759,13-Aug-14,8,Callicebus B,371765.2049,9929392.119
OS92759,13-Aug-14,8,Callicebus B,371754.0933,9929394.667
OS92759,13-Aug-14,8,Callicebus B,371754.0933,9929394.667
OS92759,13-Aug-14,8,Callicebus B,371754.0933,9929394.667
OS92759,13-Aug-14,8,Callicebus B,371754.0933,9929394.667
OS92759,13-Aug-14,8,Callicebus B,371734.5196,9929403.052
OS92759,13-Aug-14,8,Callicebus B,371707.4853,9929410.864
OS92759,13-Aug-14,8,Callicebus B,371776.9542,9929415.532
OS92759,13-Aug-14,8,Callicebus B,371767.5367,9929415.858
OS92759,13-Aug-14,8,Callicebus B,371764.2706,9929419.317
OS92759,13-Aug-14,8,Callicebus B,371688.0759,9929427.102
OS92759,13-Aug-14,8,Callicebus B,371800.59,9929433.61
OS92759,13-Aug-14,8,Callicebus B,371661.6454,9929437.093
OS92759,13-Aug-14,8,Callicebus B,371712.6107,9929438.483
OS92759,13-Aug-14,8,Callicebus B,371722.8108,9929441.905
OS92759,13-Aug-14,8,Callicebus B,371722.0516,9929442.932
OS92759,13-Aug-14,8,Callicebus B,371648.583,9929447.905
OS92759,13-Aug-14,8,Callicebus B,371710.4957,9929465.259
OS92759,13-Aug-14,8,Callicebus B,371718.4833,9929479.106
OS92759,13-Aug-14,8,Callicebus B,371720.5329,9929495.827
OS92759,13-Aug-14,8,Callicebus B,371648.7901,9929497.296
OS92759,13-Aug-14,8,Callicebus B,371636.0973,9929527.027
OS92759,13-Aug-14,8,Callicebus B,371702.9508,9929527.467
OS92759,13-Aug-14,8,Callicebus B,371705.0663,9929527.673
OS92759,13-Aug-14,8,Callicebus B,371708.7151,9929529.681
OS92759,13-Aug-14,8,Callicebus B,371706.2719,9929531.624
OS92759,13-Aug-14,8,Callicebus B,371728.0892,9929532.165
OS92759,13-Aug-14,8,Callicebus B,371634.7212,9929534.485
OS92759,13-Aug-14,8,Callicebus B,371645.0255,9929535.247
OS92759,13-Aug-14,8,Callicebus B,371642.6544,9929537.991
OS92759,13-Aug-14,8,Callicebus B,371701.1651,9929540.011
OS92759,13-Aug-14,8,Callicebus B,371700.7144,9929544.548
OS92762,16-Aug-14,8,Callicebus L,371536.974,9929333.523
OS92762,16-Aug-14,8,Callicebus L,371500.2643,9929335.319
OS92762,16-Aug-14,8,Callicebus L,371512.021,9929335.643
OS92762,16-Aug-14,8,Callicebus L,371528.7482,9929344.698
OS92762,16-Aug-14,8,Callicebus L,371498.07,9929345.24
OS92762,16-Aug-14,8,Callicebus L,371538.9,9929345.279
OS92762,16-Aug-14,8,Callicebus L,371544.7516,9929345.731
OS92762,16-Aug-14,8,Callicebus L,371524.9245,9929348.509
OS92762,16-Aug-14,8,Callicebus L,371526.99,9929349.39
OS92762,16-Aug-14,8,Callicebus L,371526.99,9929349.39
OS92762,16-Aug-14,8,Callicebus L,371526.99,9929349.39
OS92762,16-Aug-14,8,Callicebus L,371522.62,9929351.69
OS92762,16-Aug-14,8,Callicebus L,371522.62,9929351.69
OS92762,16-Aug-14,8,Callicebus L,371446.2574,9929358.637
OS92762,16-Aug-14,8,Callicebus L,371551.005,9929360.51
OS92762,16-Aug-14,8,Callicebus L,371551.005,9929360.51
OS92762,16-Aug-14,8,Callicebus L,371551.005,9929360.51
OS92762,16-Aug-14,8,Callicebus L,371551.005,9929360.51
OS92762,16-Aug-14,8,Callicebus L,371551.005,9929360.51
OS92762,16-Aug-14,8,Callicebus L,371539.4896,9929361.028
OS92762,16-Aug-14,8,Callicebus L,371538.6248,9929361.304
OS92762,16-Aug-14,8,Callicebus L,371382.4958,9929381.831
OS92762,16-Aug-14,8,Callicebus L,371410.37,9929382.98
OS92762,16-Aug-14,8,Callicebus L,371391.5375,9929395.175
OS92762,16-Aug-14,8,Callicebus L,371405.8793,9929401.164
OS92762,16-Aug-14,8,Callicebus L,371380.84,9929405.679
OS92762,16-Aug-14,8,Callicebus L,371382.5502,9929407.524
OS92762,16-Aug-14,8,Callicebus L,371421.9111,9929459.166
OS92763,17-Aug-14,8,Callicebus L,371588.7895,9929241.012
OS92763,17-Aug-14,8,Callicebus L,371594.7011,9929246.894
OS92763,17-Aug-14,8,Callicebus L,371608.107,9929272.249
OS92763,17-Aug-14,8,Callicebus L,371595.42,9929273.71
OS92763,17-Aug-14,8,Callicebus L,371641.37,9929282.44
OS92763,17-Aug-14,8,Callicebus L,371641.37,9929282.44
OS92763,17-Aug-14,8,Callicebus L,371641.37,9929282.44
OS92763,17-Aug-14,8,Callicebus L,371604.63,9929286.57
OS92763,17-Aug-14,8,Callicebus L,371656.833,9929289.144
OS92763,17-Aug-14,8,Callicebus L,371556.17,9929289.22
OS92763,17-Aug-14,8,Callicebus L,371556.17,9929289.22
OS92763,17-Aug-14,8,Callicebus L,371644.8239,9929307.9
OS92763,17-Aug-14,8,Callicebus L,371649.5114,9929307.92
OS92763,17-Aug-14,8,Callicebus L,371634.57,9929320.43
OS92763,17-Aug-14,8,Callicebus L,371665.9302,9929327.465
OS92763,17-Aug-14,8,Callicebus L,371520.7124,9929327.64
OS92763,17-Aug-14,8,Callicebus L,371669.7661,9929328.745
OS92763,17-Aug-14,8,Callicebus L,371670.055,9929330.873
OS92763,17-Aug-14,8,Callicebus L,371669.3514,9929332.105
OS92763,17-Aug-14,8,Callicebus L,371664.0724,9929334.199
OS92763,17-Aug-14,8,Callicebus L,371629.9924,9929336.54
OS92763,17-Aug-14,8,Callicebus L,371656.7087,9929337.134
OS92763,17-Aug-14,8,Callicebus L,371709.772,9929337.734
OS92763,17-Aug-14,8,Callicebus L,371656.2789,9929338.102
OS92763,17-Aug-14,8,Callicebus L,371651.3393,9929340.347
OS92763,17-Aug-14,8,Callicebus L,371665.5707,9929342.444
OS92763,17-Aug-14,8,Callicebus L,371526.99,9929349.39
